Data Source,World Development Indicators,,,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year
United States,USA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5664396286011,11.76535987854,11.9948501586914,12.6140098571777,,
United States,USA,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9544897079468,11.9256401062012,12.00119972229,12.5778503417969,,
United States,USA,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2082796096802,11.6170196533203,11.9889698028564,12.6474800109863,,
United States,USA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67716002464294,1.76947999000549,1.70131003856659,1.85371994972229,,
United States,USA,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20736002922058,2.31552004814148,2.06640005111694,2.2558000087738,,
United States,USA,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1878000497818,1.26415002346039,1.36390995979309,1.48143005371094,,
United States,USA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6606597900391,31.9557991027832,32.5007591247559,33.4396896362305,,
United States,USA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9530906677246,31.9064407348633,32.3133583068848,33.1648406982422,,
United States,USA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3907604217529,32.0014686584473,32.6739616394043,33.6941909790039,,
United States,USA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75535,,,,,,0.2093,0.01021,0.65458,0.18882,,,,,,,,,,,,,,,,,1.36204,2.23353,,,,
United States,USA,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8607,,,,,,0.00733,,,,,,,,,,,,,,,,,,,,1.45557,2.97643,,,,
United States,USA,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57789,,,,,,0.42137,,,,,,,,,,,,,,,,,,,,1.26406,1.45611,,,,
United States,USA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.60796,55.60928,55.6131,55.61331,,55.60133,55.59633,55.59645,55.61749,60.47936,60.51023,62.587,62.54886,62.49338,62.44397,60.3564,61.28141,61.33373,61.14725,62.00225,62.03697,62.02921,62.00954,,,
United States,USA,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734456,745895,761518,775294,,814138,836136,860016,846843,942589,967742,1010800,1022605,1049620,1060363,1036667,1076563,1078412,1021795,1019963,1017171.747,1016414.19,1030211,,,
United States,USA,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,1003000,,,,,,,,,,,,,,,,,,,,,1320775,1341314,1369314,1394080,,1464242,1503941,1546890,1522620,1558530,1599303,1615032,1634890,1679570,1698103,1717576,1756753,1758269,1671040,1645042,1639621.911,1638605.69,1661375,,,
United States,USA,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Progression to secondary school (%),SE.SEC.PROG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.63580999999999,9.65194999999999,9.65265,9.65115,8.80918999999999,9.15338,8.81025,8.66183,8.22465,8.76462,8.77807999999999,8.92714,8.42838,8.27055,8.2181,8.09158,7.91139,8.14797,8.86136,,
United States,USA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.43334,,,,,,87.70737,89.04037,88.73414,88.6798699999999,,,,85.6199,86.85548,86.3301199999999,88.3766799999999,88.36536,88.05162,87.99208,87.94859,88.37239,88.0547,87.62882,89.06161,88.32107,88.8673,88.70675,89.9393599999999,92.1888699999999,,
United States,USA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.53922,,,,,,88.81518,89.856,90.63875,89.20613,,,,88.26524,89.45605,86.91939,90.07162,91.19201,90.69421,90.0125,89.96556,89.9329599999999,90.34404,89.18024,90.47964,90.32571,90.09343,91.08553,92.66306,92.1772299999999,,
United States,USA,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.41416,,,,,,88.24776,89.43808,89.66253,88.93644,,,87.00358,86.90575,88.11969,86.61675,89.20139,89.74133,89.33839,88.97569,88.93053,89.13215,89.16962,88.38466,89.75284,89.29903,89.46575,89.86874,91.2715599999999,92.18317,,
United States,USA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,108.20039,,,,,,84.441,,,87.43023,90.67821,90.97443,93.2191,92.62829,93.243,93.71922,,,91.21389,90.5406299999999,,96.296,97.93164,95.71158,96.26428,,94.56406,,93.33684,94.37073,94.71912,94.93407,94.17556,94.22404,94.93684,94.66858,95.0906,94.50436,94.31301,95.7827099999999,96.01179,96.06963,96.36253,97.15371,99.05283,,
United States,USA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,60.76575,,,,,,86.39051,,,92.34093,95.39124,95.2116999999999,96.68077,95.0631499999999,96.3973,96.40875,,,91.36431,92.14,,96.16842,97.23088,97.12915,96.3037499999999,,98.10419,,94.80327,95.97606,94.023,95.1835,96.10214,95.96856,94.51463,95.51133,94.87367,95.98051,95.4068999999999,96.21579,96.50358,96.30906,97.51305,98.17358,98.47471,,
United States,USA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,83.9816,85.00011,,85.33966,85.38861,85.59945,85.67878,85.38878,78.84136,91.13325,89.7818099999999,92.93676,93.00592,94.8793699999999,93.79714,94.7599199999999,95.01675,,,91.28704,91.31987,,96.23376,97.58995,96.40257,96.28352,,96.29143,95.25921,94.04964,95.15113,94.38052,95.05544,95.11339,95.07351,94.7313,95.07886,94.98499,95.22326,94.84594,95.99382,96.25171,96.18649,96.9245399999999,97.65254,98.76993,,
United States,USA,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.03823,15.07851,14.02392,14.03929,,14.04003,13.81149,13.47817,14.07613,14.91518,15.00045,15.49281,15.49403,15.17076,15.10935,15.03572,14.25145,14.18406,14.45586,14.65302,14.67932,14.77404,14.68497,,,
United States,USA,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,,,,,,,,,,,21.09771,,,,,,,,,,,,,,,,,,,,,15.53341,15.69765,15.4257,15.40349,,15.18828,14.92401,14.6058,15.16271,14.88345,14.91553,14.97542,14.94408,14.61822,14.56391,14.37659,13.96017,13.75943,14.49056,14.66372,14.69574,14.78683,14.69697,,,
United States,USA,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.01414,16.29736,16.78354,16.72492,,16.30044,16.00153,15.69795,16.21525,14.85679,14.84469,14.56443,14.5036,14.16364,14.10456,13.81873,13.70086,13.38411,14.52377,14.6739,14.71113,14.79886,14.70835,,,
United States,USA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,,,,,,,,,,,,,34.96527,,,,,,49.18669,,,49.2518,49.18686,49.08044,48.87215,48.65282,48.92163,48.95033,,,48.66674,49.15931,,48.74669,48.58106,49.11164,48.76305,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,,20593000,21161000,,21591000,21656000,21680000,21619000,21394000,19558000,22301000,21585000,21829000,21369000,21368000,20747000,20633000,20435000,,,19276000,19270000,,20516146,21055473,21122633,21473692,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,34.96527,,,,,,49.18669,,,49.2518,49.18686,49.08044,48.87215,48.65282,48.92163,48.95033,,,48.66674,49.15931,,48.74669,48.58106,49.11164,48.76305,,49.71251,,48.99744,49.03448,48.45697,48.72265,49.18435,49.15186,48.57214,48.90536,48.62803,49.08786,49.00733,48.85835,48.9125,48.87004,49.14494,49.17237,48.78903,,
United States,USA,"Secondary education, pupils",SE.SEC.ENRL,,,,,,,,,,,,20593000,21161000,,21591000,21656000,21680000,21619000,21394000,19558000,22301000,21585000,21829000,21369000,21368000,20747000,20633000,20435000,,,19276000,19270000,,20516146,21055473,21122633,21473692,,22239319,22444832,22593562,23087042,23196310,23854458,24185786,24431934,24552317,24731027,24692888,24524564,24192786,24214304,24122437,24095459.3442,24229777,24417185.76947,24707907.27378,,
United States,USA,"Secondary education, duration (years)",SE.SEC.DURS,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
United States,USA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,,,,,,,,,,,65.6999969482422,,,,,,,,,,77.1327209472656,,,,,,,,,,,,,,,,,,,,,,,,85.1531524658203,85.191780090332,85.7232284545898,,86.614128112793,86.7090835571289,87.1494064331055,87.5908889770508,87.6791000366211,88.1503067016602,88.3135833740234,88.4119720458984,89.0923614501953,,
United States,USA,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,64.469367980957,,,,,,,,,,77.0802993774414,,,,,,,,,,,,,,,,,,,,,,,,84.8482437133789,84.9267272949219,85.0126800537109,,85.9538269042969,86.2532730102539,86.6000900268555,87.1022109985352,87.2910919189453,87.637092590332,87.7244033813477,88.0365524291992,88.5458297729492,,
United States,USA,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,66.8000030517578,,,,,,,,,,77.1791381835938,,,,,,,,,,,,,,,,,,,,,,,,85.4337310791016,85.4364624023438,86.3811264038086,,87.2264022827148,87.1326675415039,87.6601486206055,88.0463714599609,88.0367279052734,88.6239929199219,88.8588333129883,88.7589416503906,89.598388671875,,
United States,USA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,21.2999992370605,,,,,26.2999992370605,,,,31.1000003814697,31.8913097381592,32.1531105041504,,,,,,,,,45.2398109436035,,,,46.5410614013672,,,,,,,,,,36.1269989013672,36.2299385070801,37.3678512573242,,38.2589111328125,38.6207695007324,39.1374206542969,39.944938659668,40.6632308959961,41.5046691894531,41.8897018432617,42.3375091552734,43.5118789672852,,
United States,USA,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,,,,,,,,,,,24.2087593078613,,,,,30.7707691192627,,,,35.821418762207,36.1711807250977,36.8098182678223,,,,,,,,,,,,,48.7241592407227,,,,,,,,,,36.9446792602539,36.4735717773438,37.2006912231445,,38.0628814697266,38.0480690002441,38.3180809020996,39.3158302307129,40.1651496887207,40.7895698547363,40.8264198303223,41.152271270752,42.3129806518555,,
United States,USA,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,18.7000007629395,,,,,22.2000007629395,,,,26.8999996185303,28.1006393432617,28.0280303955078,,,,,,,,,,,,,44.5495109558105,,,,,,,,,,35.3745307922363,36.0050392150879,37.5226287841797,,38.4406700134277,39.1529693603516,39.8992195129395,40.5313186645508,41.1223106384277,42.164680480957,42.8737182617188,43.4328994750977,44.6219596862793,,
United States,USA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,92.7019882202148,,,,,,,,,,,,,,,,,,,,,,,,93.714241027832,93.6958770751953,94.1891632080078,,94.4855499267578,94.5352172851563,94.7695007324219,94.9027328491211,94.984489440918,95.2045288085938,95.2634735107422,95.3349685668945,95.5852432250977,,
United States,USA,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,92.3500823974609,,,,,,,,,,,,,,,,,,,,,,,,93.5193786621094,93.4958801269531,93.8903732299805,,94.243782043457,94.3448104858398,94.5925903320313,94.7511520385742,94.8125,95.0018692016602,95.0836791992188,95.1797866821289,95.456901550293,,
United States,USA,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,1846,1843,2079,1999,2536,2808,3053,2924,2539,3253,3290,3230,3806,4392,4440,5083,5537,6098,6184,7202,8547,11523,12574,12998,14557,17007,20653,18268,17766,18622,21342,25063,28585,35657,39182,31040,41244,34598,30945,29834,36847,39377,42753,47030,46463,40898,44597,48368,51365,53113,59283,71731,92660,,
United States,USA,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62341,68220,77184,88884,88419,76447,82316,91313,96813,101572,110502,128947,157083,,
United States,USA,"Patent applications, residents",IP.PAT.RESD,63090,66335,,66715,67013,72317,66855,64118,67180,71008,72343,71089,65943,66935,64093,64445,65050,62863,61441,60535,62098,62404,63316,59391,61841,63673,65195,68315,75192,82370,90643,87955,92425,99955,107233,123962,106892,119214,134733,149251,164795,177513,184245,188941,189536,207867,221784,241347,231588,224912,241977,247750,268782,287831,285096,288335,295327,,
United States,USA,"Patent applications, nonresidents",IP.PAT.NRES,16631,17061,,19154,20579,22312,21670,24046,26291,30407,30832,33640,33355,37144,38445,36569,37294,38068,39475,39959,42231,44009,46309,44312,49443,51562,55721,63522,68644,76337,80520,84160,90922,84241,95522,104180,105054,101282,102246,116512,131100,148958,150200,153500,167407,182866,204182,214807,224733,231194,248249,255832,274033,283781,293706,301075,310244,,
United States,USA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321765.9,347873.9,379701.3,383114.9,389451.8,391933.4,398871.1,409853.3,424938,432311.5,435212,440229.7,429139,408985.3,,
United States,USA,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,5775,5316,5936,5667,5862,6381,6685,7485,7588,8417,8007,9472,8999,10039,11898,10831,10524,11290,11394,11462,11536,11145,13001,13714,13913,14527,14239,15481,15463,14783,16706,17443,18812,20271,20320,22631,24430,,
United States,USA,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,2055,2059,2238,2415,2877,3170,3227,3668,3701,4198,3281,3589,4079,3596,3876,4578,4637,5256,5713,6299,6756,7135,7903,8888,10062,11026,11276,12271,12319,11023,12353,13024,13987,15763,15058,17497,20537,,
United States,USA,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Procedures to build a warehouse (number),IC.WRH.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,15.8,15.8,15.8,15.8,15.8
United States,USA,Time required to build a warehouse (days),IC.WRH.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,80.6,80.6,80.6,80.6,80.6
United States,USA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,43.8,43.9,44,43.8,43.8
United States,USA,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,28.2,28.1,28.1,27.9,27.9
United States,USA,Tax payments (number),IC.TAX.PAYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,10.6,10.6,10.6,10.6,10.6
United States,USA,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,6,6,6.1,6.1,6.1
United States,USA,Number of visits or required meetings of affected firms with tax officials,IC.TAX.METG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,9.7,9.8,9.8,9.8,9.8
United States,USA,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Time to prepare and pay taxes (hours),IC.TAX.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,175,175,175,175,175
United States,USA,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6
United States,USA,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6
United States,USA,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6
United States,USA,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5.6,5.6,5.6,5.6,5.6
United States,USA,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5.6,5.6,5.6,5.6,5.6
United States,USA,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5.6,5.6,5.6,5.6,5.6
United States,USA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,1.1,1.1,1.1,1
United States,USA,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,1.1,1.1,1.1,1
United States,USA,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,1.1,1.1,1.1,1
United States,USA,Procedures to register property (number),IC.PRP.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.4,4.4,4.4,4.4,4.4
United States,USA,Time required to register property (days),IC.PRP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,15.2,15.2,15.2,15.2,15.2
United States,USA,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,420,420,420,420,420
United States,USA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,11
United States,USA,Time to resolve insolvency (years),IC.ISV.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
United States,USA,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.5,7.5,7.5,7.5
United States,USA,"Time to import, border compliance (hours)",IC.IMP.TMBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,1.5,1.5,1.5
United States,USA,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100
United States,USA,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,175,175,175,175
United States,USA,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
